CONTRACT_KEY,EMP_CODE,CONTRACT_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,CONTRACT_QUALIF_CODE,CONTRACT_TYPE_CODE,DATE_DEBUT_CONTRAT,NUDOSS,QUALIFDESCRIPTION
40392_20150401_20171130,40392,C01,2017-09-01,2017-11-30 00:00:00,100.0,PRE     ,CO      ,2015-04-01,40392,Prépensionné                                 
37321_20161101_29991231,37321,C01,2016-11-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2016-11-01,37321,Employé                                      
16341_20160307_29991231,16341,C01,2016-03-07,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-03-07,16341,Cadre catégorie A                            
16341_20150101_29991231,16341,C01,2016-03-07,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-01-01,16341,Cadre catégorie A                            
40141_20170101_20170801,40141,C01,2017-01-01,2017-08-01 00:00:00,100.0,ETM     ,ET      ,2017-01-01,40141,Etudiant mensuel                             
13483_20170130_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-01-30,13483,Cadre catégorie A                            
13483_20170528_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-05-28,13483,Cadre catégorie A                            
13483_20161226_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-12-26,13483,Cadre catégorie A                            
13483_20170502_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-05-02,13483,Cadre catégorie A                            
13483_20170424_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-04-24,13483,Cadre catégorie A                            
13483_20170418_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-04-18,13483,Cadre catégorie A                            
13483_20170411_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-04-11,13483,Cadre catégorie A                            
13483_20161219_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-12-19,13483,Cadre catégorie A                            
13483_20161025_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-10-25,13483,Cadre catégorie A                            
13483_20160704_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-07-04,13483,Cadre catégorie A                            
13483_20150928_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-09-28,13483,Cadre catégorie A                            
13483_20150720_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-07-20,13483,Cadre catégorie A                            
13483_20140101_29991231,13483,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2014-01-01,13483,Cadre catégorie A                            
38281_20170601_29991231,38281,C01,2017-06-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2017-06-01,38281,Employé                                      
40392_20150401_29991231,40392,C01,2017-12-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2015-04-01,40392,Prépensionné                                 
40393_20150401_20170829,40393,C01,2015-04-01,2017-08-29 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40393,Employé                                      
40393_20150401_20171130,40393,C01,2017-09-01,2017-11-30 00:00:00,100.0,PRE     ,CO      ,2015-04-01,40393,Prépensionné                                 
40393_20150401_29991231,40393,C01,2017-12-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2015-04-01,40393,Prépensionné                                 
40394_20150401_20170528,40394,C01,2015-04-01,2017-05-28 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40394,Employé                                      
40394_20150401_20170630,40394,C01,2017-06-01,2017-06-30 00:00:00,100.0,PRE     ,CO      ,2015-04-01,40394,Prépensionné                                 
40394_20150401_29991231,40394,C01,2017-07-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2015-04-01,40394,Prépensionné                                 
40395_20140401_20170630,40395,C01,2014-04-01,2017-06-30 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40395,Employé                                      
40395_20140401_20171230,40395,C01,2017-07-01,2017-12-30 00:00:00,100.0,PRE     ,IE      ,2014-04-01,40395,Prépensionné                                 
40395_20140401_29991231,40395,C01,2018-01-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2014-04-01,40395,Prépensionné                                 
40396_20140401_20170630,40396,C01,2014-04-01,2017-06-30 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40396,Employé                                      
40396_20140401_20171230,40396,C01,2017-07-01,2017-12-30 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40396,Employé                                      
40396_20140401_29991231,40396,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40396,Employé                                      
40397_20140401_20171230,40397,C01,2014-04-01,2017-12-30 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40397,Employé                                      
40397_20140401_29991231,40397,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40397,Employé                                      
40398_20150401_20171230,40398,C01,2015-04-01,2017-12-30 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40398,Employé                                      
40398_20150401_29991231,40398,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40398,Employé                                      
40399_20150401_20171230,40399,C01,2015-04-01,2017-12-30 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40399,Employé                                      
40399_20150401_29991231,40399,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40399,Employé                                      
40400_20150401_20171230,40400,C01,2015-04-01,2017-12-30 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40400,Employé                                      
37161_20170130_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-01-30,37161,Cadre catégorie A                            
37161_20161226_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-12-26,37161,Cadre catégorie A                            
37161_20170502_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-05-02,37161,Cadre catégorie A                            
37161_20170424_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-04-24,37161,Cadre catégorie A                            
37161_20170418_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-04-18,37161,Cadre catégorie A                            
37161_20170411_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2017-04-11,37161,Cadre catégorie A                            
37161_20161219_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-12-19,37161,Cadre catégorie A                            
37161_20161025_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-10-25,37161,Cadre catégorie A                            
37161_20160704_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-07-04,37161,Cadre catégorie A                            
37161_20150928_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-09-28,37161,Cadre catégorie A                            
37161_20150720_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-07-20,37161,Cadre catégorie A                            
37161_20150605_29991231,37161,C01,2017-05-28,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-06-05,37161,Cadre catégorie A                            
38901_20150101_29991231,38901,C01,2015-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-01,38901,Employé                                      
40400_20150401_29991231,40400,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40400,Employé                                      
40401_20150401_20171230,40401,C01,2015-04-01,2017-12-30 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40401,Employé                                      
40401_20150401_29991231,40401,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40401,Employé                                      
40402_20150401_20170630,40402,C01,2015-04-01,2017-06-30 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40402,Employé                                      
40402_20150401_20170730,40402,C01,2017-07-01,2017-07-30 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40402,Employé                                      
40402_20150401_20170902,40402,C01,2017-08-01,2017-09-02 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40402,Employé                                      
40402_20150401_20171230,40402,C01,2017-09-03,2017-12-30 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40402,Employé                                      
40402_20150401_29991231,40402,C01,2018-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40402,Employé                                      
40403_20150401_20170814,40403,C01,2015-04-01,2017-08-14 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40403,Employé                                      
40403_20150401_20170902,40403,C01,2017-08-15,2017-09-02 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40403,Employé                                      
40403_20150401_20171230,40403,C01,2017-09-03,2017-12-30 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40403,Employé                                      
40403_20150401_29991231,40403,C01,2018-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40403,Employé                                      
40404_20140401_20170709,40404,C01,2014-04-01,2017-07-09 00:00:00,50.0,EMP     ,IE      ,2014-04-01,40404,Employé                                      
40404_20140401_20170730,40404,C01,2017-07-10,2017-07-30 00:00:00,50.0,EMP     ,IE      ,2014-04-01,40404,Employé                                      
40404_20140401_20170902,40404,C01,2017-08-01,2017-09-02 00:00:00,50.0,EMP     ,IE      ,2014-04-01,40404,Employé                                      
40404_20140401_20171230,40404,C01,2017-09-03,2017-12-30 00:00:00,50.0,EMP     ,IE      ,2014-04-01,40404,Employé                                      
40404_20140401_29991231,40404,C01,2018-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-04-01,40404,Employé                                      
40405_20140401_20170828,40405,C01,2014-04-01,2017-08-28 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40405,Employé                                      
40405_20140401_20170902,40405,C01,2017-09-01,2017-09-02 00:00:00,80.0,EMP     ,IE      ,2014-04-01,40405,Employé                                      
40405_20140401_20171230,40405,C01,2017-09-03,2017-12-30 00:00:00,80.0,EMP     ,IE      ,2014-04-01,40405,Employé                                      
40405_20140401_29991231,40405,C01,2018-01-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2014-04-01,40405,Employé                                      
40406_20150401_20170717,40406,C01,2015-04-01,2017-07-17 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40406,Employé                                      
40406_20150401_20170918,40406,C01,2017-07-18,2017-09-18 00:00:00,80.0,EMP     ,IE      ,2015-04-01,40406,Employé                                      
40406_20150401_20171118,40406,C01,2017-09-19,2017-11-18 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40406,Employé                                      
36901_20150101_29991231,36901,C01,2015-01-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2015-01-01,36901,Employé                                      
13741_20170411_20161230,13741,C01,2015-05-28,2016-12-30 00:00:00,100.0,CAA     ,DI      ,2017-04-11,13741,Cadre catégorie A                            
13741_20170130_20161230,13741,C01,2015-05-28,2016-12-30 00:00:00,100.0,CAA     ,DI      ,2017-01-30,13741,Cadre catégorie A                            
13741_20150510_20161230,13741,C01,2015-05-28,2016-12-30 00:00:00,100.0,CAA     ,DI      ,2015-05-10,13741,Cadre catégorie A                            
13741_20150101_20161230,13741,C01,2015-05-28,2016-12-30 00:00:00,100.0,CAA     ,DI      ,2015-01-01,13741,Cadre catégorie A                            
39881_20170704_29991231,39881,C01,2017-07-04,2999-12-31 00:00:00,100.0,ETM     ,A1      ,2017-07-04,39881,Etudiant mensuel                             
40143_20180101_20171231,40143,C01,2017-06-01,2017-12-31 00:00:00,100.0,CAA     ,DI      ,2018-01-01,40143,Cadre catégorie A                            
40143_20170101_20171231,40143,C01,2017-06-01,2017-12-31 00:00:00,100.0,CAA     ,DI      ,2017-01-01,40143,Cadre catégorie A                            
40406_20150401_20171230,40406,C01,2017-11-19,2017-12-30 00:00:00,100.0,PRE     ,IE      ,2015-04-01,40406,Prépensionné                                 
40406_20150401_29991231,40406,C01,2018-01-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2015-04-01,40406,Prépensionné                                 
40407_20140401_20170630,40407,C01,2014-04-01,2017-06-30 00:00:00,50.0,EMP     ,IE      ,2014-04-01,40407,Employé                                      
40407_20140401_29991231,40407,C01,2017-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40407,Employé                                      
40408_20150401_20170701,40408,C01,2015-04-01,2017-07-01 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40408,Employé                                      
40408_20150401_29991231,40408,C01,2017-07-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40408,Employé                                      
40409_20150401_20170729,40409,C01,2015-04-01,2017-07-29 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40409,Employé                                      
40409_20150401_29991231,40409,C01,2017-07-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-04-01,40409,Employé                                      
40410_20140401_20170902,40410,C01,2014-04-01,2017-09-02 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40410,Employé                                      
40410_20140401_29991231,40410,C01,2017-09-03,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2014-04-01,40410,Prépensionné                                 
40411_20140401_20170714,40411,C01,2014-04-01,2017-07-14 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40411,Employé                                      
40411_20140401_29991231,40411,C01,2017-07-15,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2014-04-01,40411,Prépensionné                                 
40412_20161001_29991231,40412,C01,2016-10-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2016-10-01,40412,Etudiant mensuel                             
40413_20140401_29991231,40413,C01,2014-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,40413,Employé                                      
40414_20150401_29991231,40414,C01,2015-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40414,Employé                                      
40415_20161001_29991231,40415,C01,2016-10-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2016-10-01,40415,Etudiant mensuel                             
40416_20150401_20170818,40416,C01,2015-04-01,2017-08-18 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40416,Employé                                      
40416_20150401_20170826,40416,C01,2017-08-19,2017-08-26 00:00:00,80.0,EMP     ,IE      ,2015-04-01,40416,Employé                                      
40416_20150401_29991231,40416,C01,2017-08-27,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40416,Employé                                      
40417_20150401_20170925,40417,C01,2015-04-01,2017-09-25 00:00:00,100.0,EMP     ,IE      ,2015-04-01,40417,Employé                                      
