ENTRY_EXIT_KEY,EMP_CODE,ENTRY_DATE,EXIT_DATE,ENTRY_PATTERN_CODE,EXIT_PATTERN_CODE,REASON_EXIT_CODE,LIB_ENTRY_PATTERN,LIB_EXIT_PATTERN,LIB_REASON_EXIT
22061_20151230_20151231,22061,2015-12-30,2015-12-31,002,004,VOLUNT,Réembauche                                   ,Sortie                                       ,Interruption volontaire                      
22683_20160301_20160731,22683,2016-03-01,2016-07-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
32321_19991231_20130731,32321,1999-12-31,2013-07-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
32321_20131001_20160930,32321,2013-10-01,2016-09-30,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
32503_20090101_20121020,32503,2009-01-01,2012-10-20,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
40261_20170201_20170805,40261,2017-02-01,2017-08-05,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
40721_20170101_20170915,40721,2017-01-01,2017-09-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
21421_20150101_20220523,21421,2015-01-01,2022-05-23,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
22701_20150101_20150101,22701,2015-01-01,2015-01-01,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
23522_20160101_20160229,23522,2016-01-01,2016-02-29,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
33281_20140324_20140328,33281,2014-03-24,2014-03-28,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
33961_20160104_20160201,33961,2016-01-04,2016-02-01,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
33981_20170301_20170303,33981,2017-03-01,2017-03-03,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
33981_20170305_20170310,33981,2017-03-05,2017-03-10,002,004,ENDCTR,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
34421_20170301_20170303,34421,2017-03-01,2017-03-03,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
34701_20160101_20160315,34701,2016-01-01,2016-03-15,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
34941_20160101_20161231,34941,2016-01-01,2016-12-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
23524_20160101_20160331,23524,2016-01-01,2016-03-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
23525_20150101_20160626,23525,2015-01-01,2016-06-26,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
24522_20140101_20160331,24522,2014-01-01,2016-03-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
32401_20160101_20200131,32401,2016-01-01,2020-01-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
